Perturbation,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,PNSA1,PPSA1,DPSA1,FNSA1,FPSA1,WNSA1,WPSA1,RNCG,RPCG,RNCS,RPCS,TASA,TPSA,RASA,RPSA,HybRatio,FCSP3,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,nRot,RotRatio,SLogP,SMR,TopoPSA,GGI1,GGI2,Vabc,MW,AMW,WPath,WPol,Zagreb1
../datasets/input/FXR_1/poses/INT01/ligand.mol>../datasets/input/FXR_1/poses/FXR49/ligand.mol,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,48.166087944158335,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,48.714675066997415,23.37123695351545,-25.343438113481966,0.01143983845831853,-0.011439838458319196,103.36007625637035,75.66925272796027,0.00015226693877221087,0.00013023499788496207,3.9657611596352496,-1.7545919907350789,76.74145734790704,-4.655545327394407,0.011575546459616004,-0.011575546459616809,0.035,0.035,-0.0262605042016808,0.5,-0.003991596638655448,0.0,-0.022268907563025242,0.0,-0.000420168067226891,2.315480463661274,0.04284216790995088,0.36616582405034936,0.0045207413286727505,9.0,-0.02826510721247566,0.0,0.0,3.0035859999999985,2.0064140000000066,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040485829959514,0.39010000000000034,4.616999999999933,0.0,0.5,0.44444444444444464,17.295985223857315,14.015650064000056,-0.23373381673294347,313.0,2.0,6.0
../datasets/input/FXR_1/poses/FXR49/ligand.mol>../datasets/input/FXR_1/poses/INT01/ligand.mol,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,-48.166087944158335,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,-48.714675066997415,-23.37123695351545,25.343438113481966,-0.01143983845831853,0.011439838458319196,-103.36007625637035,-75.66925272796027,-0.00015226693877221087,-0.00013023499788496207,-3.9657611596352496,1.7545919907350789,-76.74145734790704,4.655545327394407,-0.011575546459616004,0.011575546459616809,-0.035,-0.035,0.0262605042016808,-0.5,0.003991596638655448,0.0,0.022268907563025242,0.0,0.000420168067226891,-2.315480463661274,-0.04284216790995088,-0.36616582405034936,-0.0045207413286727505,-9.0,0.02826510721247566,0.0,0.0,-3.0035859999999985,-2.0064140000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0040485829959514,-0.39010000000000034,-4.616999999999933,0.0,-0.5,-0.44444444444444464,-17.295985223857315,-14.015650064000056,0.23373381673294347,-313.0,-2.0,-6.0
../datasets/input/FXR_1/poses/FXR102/ligand.mol>../datasets/input/FXR_1/poses/INT01/ligand.mol,0.0,0.0,0.0,0.0,-13.0,-6.0,0.0,0.0,-2.0,-183.33042835404194,-14.0,-7.0,-14.0,0.0,0.0,0.0,0.0,-14.0,0.0,-3.660217240819861,-273.62482927288386,-269.964612032064,0.08597022490122735,-0.08597022490122719,-163.56718913081613,-581.9841328715214,0.008865531030317994,0.022768296117222447,-127.25247068974494,5.687012662619501,-264.0565717274442,-13.228474786259369,-0.017370158976190875,0.017370158976191208,-0.125,-0.125,0.09411764705882364,-4.75,-0.022794117647058854,0.0,0.11691176470588238,0.0,0.0022058823529411756,-9.10413095831747,-0.10520258593598786,-2.05203109748148,-0.02010979580501654,-143.01999999999998,-0.0002763957987838017,-1.0,0.0,-13.249550999999997,-10.468449000000042,-1.0,0.0,0.0,0.0,-1.0,0.0,0.024561403508771923,0.3401000000000005,-21.334999999999724,-12.469999999999999,-0.5,-0.8888888888888893,-76.6144694968977,-85.0527638440002,0.4987160074582633,-2211.0,-11.0,-34.0
../datasets/input/FXR_1/poses/INT01/ligand.mol>../datasets/input/FXR_1/poses/FXR102/ligand.mol,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,2.0,183.33042835404194,14.0,7.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,3.660217240819861,273.62482927288386,269.964612032064,-0.08597022490122735,0.08597022490122719,163.56718913081613,581.9841328715214,-0.008865531030317994,-0.022768296117222447,127.25247068974494,-5.687012662619501,264.0565717274442,13.228474786259369,0.017370158976190875,-0.017370158976191208,0.125,0.125,-0.09411764705882364,4.75,0.022794117647058854,0.0,-0.11691176470588238,0.0,-0.0022058823529411756,9.10413095831747,0.10520258593598786,2.05203109748148,0.02010979580501654,143.01999999999998,0.0002763957987838017,1.0,0.0,13.249550999999997,10.468449000000042,1.0,0.0,0.0,0.0,1.0,0.0,-0.024561403508771923,-0.3401000000000005,21.334999999999724,12.469999999999999,0.5,0.8888888888888893,76.6144694968977,85.0527638440002,-0.4987160074582633,2211.0,11.0,34.0
../datasets/input/FXR_1/poses/FXR49/ligand.mol>../datasets/input/FXR_1/poses/FXR46/ligand.mol,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.4476642526235537,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-7.733105292222717,-24.77453083632315,-17.041425544100434,0.006436036794890854,-0.006436036794890687,-29.75323217964535,-52.26786704885842,0.0008759064006125528,-0.012638680412106473,301.4072045811663,3.9838128174370664,-91.05205101966419,58.54441489111855,-0.050380100821685536,0.050380100821685814,-0.035,-0.035,0.0071428571428571175,0.25,0.0071428571428572285,0.0,0.0,0.0,0.0,-0.6992919276633849,-0.019979769361811006,-0.12709044474312226,-0.003631155564089217,0.009999999999990905,0.009085213032581474,0.0,1.0,-1.2367930000000058,-1.5732070000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1037000000000008,-1.4865999999999815,26.019999999999982,0.0,0.0,-6.299224626137573,0.9952489679999417,0.17632751828320714,0.0,0.0,0.0
../datasets/input/FXR_1/poses/FXR46/ligand.mol>../datasets/input/FXR_1/poses/FXR49/ligand.mol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.4476642526235537,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.733105292222717,24.77453083632315,17.041425544100434,-0.006436036794890854,0.006436036794890687,29.75323217964535,52.26786704885842,-0.0008759064006125528,0.012638680412106473,-301.4072045811663,-3.9838128174370664,91.05205101966419,-58.54441489111855,0.050380100821685536,-0.050380100821685814,0.035,0.035,-0.0071428571428571175,-0.25,-0.0071428571428572285,0.0,0.0,0.0,0.0,0.6992919276633849,0.019979769361811006,0.12709044474312226,0.003631155564089217,-0.009999999999990905,-0.009085213032581474,0.0,-1.0,1.2367930000000058,1.5732070000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1037000000000008,1.4865999999999815,-26.019999999999982,0.0,0.0,6.299224626137573,-0.9952489679999417,-0.17632751828320714,0.0,0.0,0.0
../datasets/input/FXR_1/poses/FXR49/ligand.mol>../datasets/input/FXR_1/poses/FXR91/ligand.mol,0.0,0.0,0.0,0.0,-5.0,-3.0,0.0,0.0,-1.0,-143.78975913378736,-5.0,-3.0,-4.0,-1.0,0.0,0.0,-1.0,-4.0,-1.0,-47.60867319434385,-63.08526996276498,-15.476596768421132,0.005154411529918246,-0.005154411529917802,-124.08785917508305,-146.55296431525892,0.011424011490223374,0.009770686077733279,-20.852132246259757,4.482835684465714,-65.97496367019266,-44.71897948691608,0.02607751762568955,-0.026077517625689148,-0.029565217391304355,-0.029565217391304355,0.029017857142857206,-1.75,0.004910714285714324,-1.5,0.024107142857142883,0.0,0.0013392857142857147,-4.104688774459746,-0.0477546409465911,-0.6667257714187196,-0.00091699733725914,-27.010000000000048,0.04892037786774628,-1.0,0.0,-5.475586000000007,-2.8744140000000016,0.0,0.0,0.0,0.0,0.0,-1.0,-0.01495726495726496,-0.20260000000000034,-10.004499999999908,-17.070000000000007,-1.5,-0.8888888888888893,-40.74573845146335,-42.01056468400009,0.045863376832658176,-902.0,-6.0,-16.0
../datasets/input/FXR_1/poses/FXR91/ligand.mol>../datasets/input/FXR_1/poses/FXR49/ligand.mol,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,143.78975913378736,5.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,47.60867319434385,63.08526996276498,15.476596768421132,-0.005154411529918246,0.005154411529917802,124.08785917508305,146.55296431525892,-0.011424011490223374,-0.009770686077733279,20.852132246259757,-4.482835684465714,65.97496367019266,44.71897948691608,-0.02607751762568955,0.026077517625689148,0.029565217391304355,0.029565217391304355,-0.029017857142857206,1.75,-0.004910714285714324,1.5,-0.024107142857142883,0.0,-0.0013392857142857147,4.104688774459746,0.0477546409465911,0.6667257714187196,0.00091699733725914,27.010000000000048,-0.04892037786774628,1.0,0.0,5.475586000000007,2.8744140000000016,0.0,0.0,0.0,0.0,0.0,1.0,0.01495726495726496,0.20260000000000034,10.004499999999908,17.070000000000007,1.5,0.8888888888888893,40.74573845146335,42.01056468400009,-0.045863376832658176,902.0,6.0,16.0
../datasets/input/FXR_1/poses/FXR91/ligand.mol>../datasets/input/FXR_1/poses/INT02/ligand.mol,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,161.03975913378713,5.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,47.369424689585685,62.34674986815003,14.977325178564342,-0.004970817049503529,0.004970817049503529,123.17711153248501,144.96584253042204,-0.011561407625250403,-0.009880189658244762,0.78458105581403,-4.478849353305876,66.95193015557311,42.764244402162376,-0.02464541461980807,0.024645414619807918,0.029565217391304355,0.029565217391304355,-0.029017857142857206,1.75,-0.004910714285714324,1.5,-0.024107142857142883,0.0,-0.0013392857142857147,4.322122465617969,0.05396703212254039,0.6667257714187187,0.0009169973372591123,27.010000000000048,-0.04892037786774628,1.0,0.0,5.475586000000007,2.8744140000000087,0.0,0.0,0.0,0.0,0.0,1.0,0.01495726495726496,0.20260000000000034,10.004499999999936,17.070000000000007,1.5,0.666666666666667,40.74573845146335,42.01056468400003,-0.045863376832658176,824.0,6.0,16.0
../datasets/input/FXR_1/poses/INT02/ligand.mol>../datasets/input/FXR_1/poses/FXR91/ligand.mol,0.0,0.0,0.0,0.0,-5.0,-3.0,0.0,0.0,-1.0,-161.03975913378713,-5.0,-3.0,-4.0,-1.0,0.0,0.0,-1.0,-4.0,-1.0,-47.369424689585685,-62.34674986815003,-14.977325178564342,0.004970817049503529,-0.004970817049503529,-123.17711153248501,-144.96584253042204,0.011561407625250403,0.009880189658244762,-0.78458105581403,4.478849353305876,-66.95193015557311,-42.764244402162376,0.02464541461980807,-0.024645414619807918,-0.029565217391304355,-0.029565217391304355,0.029017857142857206,-1.75,0.004910714285714324,-1.5,0.024107142857142883,0.0,0.0013392857142857147,-4.322122465617969,-0.05396703212254039,-0.6667257714187187,-0.0009169973372591123,-27.010000000000048,0.04892037786774628,-1.0,0.0,-5.475586000000007,-2.8744140000000087,0.0,0.0,0.0,0.0,0.0,-1.0,-0.01495726495726496,-0.20260000000000034,-10.004499999999936,-17.070000000000007,-1.5,-0.666666666666667,-40.74573845146335,-42.01056468400003,0.045863376832658176,-824.0,-6.0,-16.0
../datasets/input/FXR_1/poses/INT02/ligand.mol>../datasets/input/FXR_1/poses/FXR47/ligand.mol,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,36.740025092526366,4.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.049716716103944,85.77806547929742,81.72834876319348,-0.0288898500081593,0.028889850008159468,61.118938820767085,176.341987466918,0.029142526984039407,0.005489260489372053,12.770266236567736,46.010906110412726,82.49535926836847,7.332422927032809,0.0030217375338119634,-0.0030217375338118524,0.032307692307692315,0.032307692307692315,-0.03474903474903468,1.5,0.00617760617760621,0.0,-0.04092664092664089,0.0,-0.000772200772200771,2.6752803860192422,0.025544921465444737,0.7056554218285331,0.007587410380475168,18.00999999999999,-0.03336209375898769,1.0,0.0,3.805585999999991,3.742414000000011,0.0,0.0,0.0,0.0,0.0,1.0,0.01688555347091933,-0.025900000000000034,5.951999999999941,9.22999999999999,0.0,0.22222222222222054,26.08621217534784,30.01056468400003,-0.09025907441702685,680.0,3.0,8.0
../datasets/input/FXR_1/poses/FXR47/ligand.mol>../datasets/input/FXR_1/poses/INT02/ligand.mol,0.0,0.0,0.0,0.0,-4.0,-2.0,0.0,0.0,-1.0,-36.740025092526366,-4.0,-2.0,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.049716716103944,-85.77806547929742,-81.72834876319348,0.0288898500081593,-0.028889850008159468,-61.118938820767085,-176.341987466918,-0.029142526984039407,-0.005489260489372053,-12.770266236567736,-46.010906110412726,-82.49535926836847,-7.332422927032809,-0.0030217375338119634,0.0030217375338118524,-0.032307692307692315,-0.032307692307692315,0.03474903474903468,-1.5,-0.00617760617760621,0.0,0.04092664092664089,0.0,0.000772200772200771,-2.6752803860192422,-0.025544921465444737,-0.7056554218285331,-0.007587410380475168,-18.00999999999999,0.03336209375898769,-1.0,0.0,-3.805585999999991,-3.742414000000011,0.0,0.0,0.0,0.0,0.0,-1.0,-0.01688555347091933,0.025900000000000034,-5.951999999999941,-9.22999999999999,0.0,-0.22222222222222054,-26.08621217534784,-30.01056468400003,0.09025907441702685,-680.0,-3.0,-8.0
../datasets/input/FXR_1/poses/FXR91/ligand.mol>../datasets/input/FXR_1/poses/FXR93/ligand.mol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.7520625301599466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,46.69312017474169,-23.922588922430577,-70.61570909717227,0.029872168745215644,-0.029872168745215477,68.5714998303846,-14.900820709468007,-0.0019853498311985796,0.028138316812311187,2.0115373522502296,-4.856569630815708,26.1934097718879,-3.4228785195769262,0.0048468385189002205,-0.004846838518900193,-0.0054347826086956486,-0.0054347826086956486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276205750725019,0.003988142971015685,0.016404174852488573,0.0005126304641402679,-0.009999999999990905,-0.010522496371553003,-1.0,0.0,1.2367930000000058,1.0032070000000033,0.0,0.0,0.0,0.0,0.0,-1.0,-0.02777777777777779,1.1107000000000014,2.7674999999999983,-12.890000000000015,0.0,0.0,6.299224626137459,-0.9952489679999417,-0.18717366793758927,0.0,0.0,0.0
../datasets/input/FXR_1/poses/FXR93/ligand.mol>../datasets/input/FXR_1/poses/FXR91/ligand.mol,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.7520625301599466,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-46.69312017474169,23.922588922430577,70.61570909717227,-0.029872168745215644,0.029872168745215477,-68.5714998303846,14.900820709468007,0.0019853498311985796,-0.028138316812311187,-2.0115373522502296,4.856569630815708,-26.1934097718879,3.4228785195769262,-0.0048468385189002205,0.004846838518900193,0.0054347826086956486,0.0054347826086956486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1276205750725019,-0.003988142971015685,-0.016404174852488573,-0.0005126304641402679,0.009999999999990905,0.010522496371553003,1.0,0.0,-1.2367930000000058,-1.0032070000000033,0.0,0.0,0.0,0.0,0.0,1.0,0.02777777777777779,-1.1107000000000014,-2.7674999999999983,12.890000000000015,0.0,0.0,-6.299224626137459,0.9952489679999417,0.18717366793758927,0.0,0.0,0.0
../datasets/input/FXR_1/poses/FXR91/ligand.mol>../datasets/input/FXR_1/poses/FXR101/ligand.mol,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,146.2374233864109,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,44.39377007500275,-16.367697725202788,-60.76146780020554,0.025663981700129346,-0.025663981700129124,69.07193447946418,-2.8665288841265237,0.025426869764561905,-0.0005398938950193638,218.8980247644417,-3.5844173427047767,-63.596491649935274,91.6225639997354,-0.07424751860443624,0.07424751860443655,-0.0054347826086956486,-0.0054347826086956486,-0.02187500000000009,2.0,0.0022321428571429047,1.5,-0.024107142857142883,0.0,-0.0013392857142857147,3.253009973873027,0.023420960929827705,0.5155854182781408,-0.0034012984667574075,27.02000000000004,-0.02065527065527062,2.0,0.0,2.6072070000000025,0.7327930000000009,0.0,0.0,0.0,0.0,0.0,1.0,0.01495726495726496,-1.6365000000000025,4.3304999999999865,40.12999999999998,1.5,0.8888888888888893,30.921750705225577,42.98255278790998,0.4654192948615812,902.0,6.0,16.0
../datasets/input/FXR_1/poses/FXR101/ligand.mol>../datasets/input/FXR_1/poses/FXR91/ligand.mol,-1.0,0.0,0.0,0.0,-2.0,-3.0,0.0,0.0,-2.0,-146.2374233864109,-2.0,-3.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-44.39377007500275,16.367697725202788,60.76146780020554,-0.025663981700129346,0.025663981700129124,-69.07193447946418,2.8665288841265237,-0.025426869764561905,0.0005398938950193638,-218.8980247644417,3.5844173427047767,63.596491649935274,-91.6225639997354,0.07424751860443624,-0.07424751860443655,0.0054347826086956486,0.0054347826086956486,0.02187500000000009,-2.0,-0.0022321428571429047,-1.5,0.024107142857142883,0.0,0.0013392857142857147,-3.253009973873027,-0.023420960929827705,-0.5155854182781408,0.0034012984667574075,-27.02000000000004,0.02065527065527062,-2.0,0.0,-2.6072070000000025,-0.7327930000000009,0.0,0.0,0.0,0.0,0.0,-1.0,-0.01495726495726496,1.6365000000000025,-4.3304999999999865,-40.12999999999998,-1.5,-0.8888888888888893,-30.921750705225577,-42.98255278790998,-0.4654192948615812,-902.0,-6.0,-16.0
../datasets/input/FXR_1/poses/FXR46/ligand.mol>../datasets/input/FXR_1/poses/FXR100/ligand.mol,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,134.565564117147,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,36.20440080972355,-7.507619814811051,-43.7120206245346,0.01736082010405171,-0.017360820104051544,63.66691502852018,8.629529434692472,-0.015198739205966275,0.00038854692556493375,-337.545436957996,21.402964925912027,1.5246557210766696,27.17212527383583,-0.01728678874845846,0.017286788748458515,0.0054347826086956486,0.0054347826086956486,0.01666666666666683,0.5,-0.003968253968254065,1.5,0.020634920634920673,0.0,-0.00039682539682539715,1.5323742048680913,0.019264089430748865,0.23056020672777144,0.0006036317615662479,9.019999999999982,-0.009085213032581474,1.0,0.0,2.0319999999999965,5.788000000000025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038461538461538602,-0.4515000000000011,2.8552999999999713,25.44999999999999,1.5,0.44444444444444464,12.63972514968924,35.96698562000006,0.4721327376466178,315.0,2.0,8.0
../datasets/input/FXR_1/poses/FXR100/ligand.mol>../datasets/input/FXR_1/poses/FXR46/ligand.mol,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-2.0,-134.565564117147,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-36.20440080972355,7.507619814811051,43.7120206245346,-0.01736082010405171,0.017360820104051544,-63.66691502852018,-8.629529434692472,0.015198739205966275,-0.00038854692556493375,337.545436957996,-21.402964925912027,-1.5246557210766696,-27.17212527383583,0.01728678874845846,-0.017286788748458515,-0.0054347826086956486,-0.0054347826086956486,-0.01666666666666683,-0.5,0.003968253968254065,-1.5,-0.020634920634920673,0.0,0.00039682539682539715,-1.5323742048680913,-0.019264089430748865,-0.23056020672777144,-0.0006036317615662479,-9.019999999999982,0.009085213032581474,-1.0,0.0,-2.0319999999999965,-5.788000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538602,0.4515000000000011,-2.8552999999999713,-25.44999999999999,-1.5,-0.44444444444444464,-12.63972514968924,-35.96698562000006,-0.4721327376466178,-315.0,-2.0,-8.0
../datasets/input/FXR_1/poses/FXR46/ligand.mol>../datasets/input/FXR_1/poses/FXR98/ligand.mol,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,17.142644729250605,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,-41.36168552420861,120.12029461823636,161.48198014244497,-0.06043659066057194,0.060436590660572165,-6.621187938911817,208.98231952581898,-0.003188260390382669,0.00035791636369920943,-266.5932587899797,-1.508311124783341,120.69651752899233,-41.937908434964754,0.04234534879473062,-0.04234534879473048,0.035,0.035,-0.01805555555555549,0.75,0.0029761904761904656,0.0,-0.021031746031745957,0.0,-0.00039682539682539715,1.4282246118593598,0.01637104518050636,0.34079081220854857,0.003665593024921171,9.0,-0.026331719128329323,0.0,0.0,3.0035859999999985,3.1464140000000143,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038461538461538602,0.26069999999999904,4.872299999999939,-13.990000000000009,0.0,0.22222222222222232,17.295985223857315,14.015650064000056,-0.22289167217675399,348.0,2.0,4.0
../datasets/input/FXR_1/poses/FXR98/ligand.mol>../datasets/input/FXR_1/poses/FXR46/ligand.mol,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,-17.142644729250605,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,41.36168552420861,-120.12029461823636,-161.48198014244497,0.06043659066057194,-0.060436590660572165,6.621187938911817,-208.98231952581898,0.003188260390382669,-0.00035791636369920943,266.5932587899797,1.508311124783341,-120.69651752899233,41.937908434964754,-0.04234534879473062,0.04234534879473048,-0.035,-0.035,0.01805555555555549,-0.75,-0.0029761904761904656,0.0,0.021031746031745957,0.0,0.00039682539682539715,-1.4282246118593598,-0.01637104518050636,-0.34079081220854857,-0.003665593024921171,-9.0,0.026331719128329323,0.0,0.0,-3.0035859999999985,-3.1464140000000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538602,-0.26069999999999904,-4.872299999999939,13.990000000000009,0.0,-0.22222222222222232,-17.295985223857315,-14.015650064000056,0.22289167217675399,-348.0,-2.0,-4.0
../datasets/input/FXR_1/poses/FXR46/ligand.mol>../datasets/input/FXR_1/poses/FXR96/ligand.mol,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,48.94913507044066,6.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-62.78007972319324,208.5647069704362,271.34478669362943,-0.09657281216666025,0.0965728121666607,1.7840093562901984,382.56408224240556,-0.006355635041858307,0.000713607670494637,-371.0468578689842,0.4323767592685872,203.6638470129377,-57.879219765695126,0.06040910434473856,-0.06040910434473838,0.06730769230769232,0.06730769230769232,-0.035135135135135,1.5,0.00579150579150578,0.0,-0.04092664092664089,0.0,-0.000772200772200771,3.3203614822650955,0.04439533814980623,0.5718679635000727,0.0041678118074945925,18.0,-0.050115207373271964,0.0,-1.0,6.007171999999997,6.292828000000021,0.0,0.0,0.0,0.0,0.0,0.0,-0.007504690431519717,0.6029,9.499599999999901,-22.78,0.5,0.44444444444444464,34.59197044771463,28.03130012800011,-0.424213182529952,698.0,4.0,10.0
../datasets/input/FXR_1/poses/FXR96/ligand.mol>../datasets/input/FXR_1/poses/FXR46/ligand.mol,0.0,0.0,0.0,0.0,-6.0,-2.0,0.0,0.0,0.0,-48.94913507044066,-6.0,-2.0,-6.0,0.0,0.0,0.0,0.0,-6.0,0.0,62.78007972319324,-208.5647069704362,-271.34478669362943,0.09657281216666025,-0.0965728121666607,-1.7840093562901984,-382.56408224240556,0.006355635041858307,-0.000713607670494637,371.0468578689842,-0.4323767592685872,-203.6638470129377,57.879219765695126,-0.06040910434473856,0.06040910434473838,-0.06730769230769232,-0.06730769230769232,0.035135135135135,-1.5,-0.00579150579150578,0.0,0.04092664092664089,0.0,0.000772200772200771,-3.3203614822650955,-0.04439533814980623,-0.5718679635000727,-0.0041678118074945925,-18.0,0.050115207373271964,0.0,1.0,-6.007171999999997,-6.292828000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.007504690431519717,-0.6029,-9.499599999999901,22.78,-0.5,-0.44444444444444464,-34.59197044771463,-28.03130012800011,0.424213182529952,-698.0,-4.0,-10.0
../datasets/input/FXR_1/poses/FXR91/ligand.mol>../datasets/input/FXR_1/poses/FXR96/ligand.mol,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,195.18655845685157,10.0,5.0,9.0,1.0,0.0,0.0,1.0,9.0,1.0,-22.904511821072106,246.87544609687802,269.7799579179501,-0.09529118690168764,0.09529118690168781,96.1186363517279,476.84917950880606,-0.016903740131469128,-0.021695758819345115,-48.78752104155814,-0.06664610776006086,178.58675966346618,45.38417461233951,-0.016048514102636524,0.01604851410263658,0.06187290969899667,0.06187290969899667,-0.05701013513513509,3.5,0.008023648648648685,1.5,-0.06503378378378377,0.0,-0.0021114864864864857,6.725758329061456,0.07217020973458632,1.11150329017567,0.0014536535806645157,45.02000000000004,-0.08995037220843677,1.0,0.0,10.245964999999998,7.594035000000019,0.0,0.0,0.0,0.0,0.0,1.0,0.0074525745257452425,-0.29820000000000046,18.017499999999828,20.309999999999988,2.0,1.333333333333334,69.03848427304041,71.03711378000014,-0.29374904107940303,1600.0,10.0,26.0
